dir,key,clue
prods,1195,30__3_8__6_12_6__20_30____12___5_20___18___2_6_20___24____6__
size,1196,6
shape,1196,dacacdeddddfffeffdaceddeddeffefffacf
letters,1196,362145154326641532235614416253523461
prods,1196,18_12__4__30__20_360_15_6_______24_6___12_5__20_2________24__
size,1197,6
shape,1197,acdacdddfddfffdffdddeddfffffedabbcff
letters,1197,245163163254412536624315536421351642
prods,1197,8__15_6__12_4_6__10_15____48___30_30_6__12_8_______2_90_____
size,1198,6
shape,1198,abcacddacddeeddffefefddfdedffdfffacf
letters,1198,135264251643463152514326642531326415
prods,1198,15___12__144_40_5__6_20___48_12_______15_6__18__12___5____4__
size,1199,6
shape,1199,abbbcddddacfeffdddfddeffdeffddffacff
letters,1199,251463462135135642526314314526643251
prods,1199,240_____15_20_18_10_3______90_4_8__8_24____18____10_6___6___
size,1200,6
shape,1200,abbbcddddddfefeffdedeacfeffdddfacfff
letters,1200,532416456132615243324651163524241365
prods,1200,120_____12_144_5_360_2_12_______3__12__30______15_12_20__4____
size,1201,6
shape,1201,acabcddabbceedacdeefddefedeffdfffacf
letters,1201,214356651243435162526431362514143625
prods,1201,2__60___36_360_40______6_5__18____36_20____24____20____12__
size,1202,6
shape,1202,abcacdddabcefedacedffddffacffdacabcf
letters,1202,542361126453365142653214214536431625
prods,1202,40___18__24_3_60_120______15_4___12___10_3___4____30_12__12___
size,1203,6
shape,1203,acdacdddeddfefeffdfdfacedfabcefacacf
letters,1203,561243653124124365312456436512245631
prods,1203,30__24_8__12_18_10__3_12_______60__3__20___8__30_____20__18__
size,1204,6
shape,1204,acacddddddefefeffdfdfddededffefffacf
letters,1204,265314623451146532314625531246452163
prods,1204,12__15__15_4_18_8_72_20________180__15__12_8__20__2_______6__
size,1205,6
shape,1205,abbbcddacacfedabcdffdddfddffedffacff
letters,1205,546213312465163542651324234651425136
prods,1205,240_____15_18_2__24____30_60___8___4_18_30__8_6____6___5___
size,1206,6
shape,1206,abbbcddacaceeddddfffeffdddfaceffabcf
letters,1206,563142325614456231214356142563631425
prods,1206,360_____8_24_10__6____5_48_6_15_______90_6_12__30_____8___
size,1207,6
shape,1207,abcacddabbcfeddacdffeddfddeffdfffacf
letters,1207,316254543162651423425316264531132645
prods,1207,18___10__8_120_72______10_40_8__18____15_3__2_18____5____24__
size,1208,6
shape,1208,acabcddddddfefffedfdddffdffeddfacfff
letters,1208,125643413256546132352461631524264315
prods,1208,2__120___18_60_4_18_2_90_______2__15_2_60___12____2_20__24____
size,1209,6
shape,1209,abcddddacfeffdddfddffedeeddffefffacf
letters,1209,152346613425531264465132246513324651
prods,1209,10___12_48_30_30_3______18_5_10__24_24____3___8_24_______30__
size,1210,6
shape,1210,ddabcdffdddfddeffdeffddfeddffdfffacf
letters,1210,365214624135216453453621132546541362
prods,1210,18_12_10___20___72_4_15__40_5____3____30_8___12_2___12____18__
size,1211,6
shape,1211,abbcdddabcfffddddddeffffefabcdfabbcf
letters,1211,426531613452542316364125251643135264
prods,1211,240____15_2_30_12______120_8_3_2_30_6________24___12__180____
size,1212,6
shape,1212,ddacddefddefedeffdeffacffabbcdabbbcf
letters,1212,541263364512215634623145456321132456
prods,1212,720_24_2__18_6___60_30____2____20____4____180____6_120_____
size,1213,6
shape,1213,acabcddacacffddddddeffefefacedfabcff
letters,1213,623154461235516423254361135642342516
prods,1213,12__15___20_20_6__6____15_24_12_48_3_6________30___12__40____
size,1214,6
shape,1214,acacddddddfeefffdffacdeddddffefffacf
letters,1214,251364163452432615526143645231314526
prods,1214,10__3__30_40_20_18_6_24_______12___12__2__18_18_4_20_______10__
size,1215,6
shape,1215,acdacdddfddfefdffdfdeacedffddefacfff
letters,1215,365421132645514362653214426153241536
prods,1215,18__10_8__5_30_3__18_24____72___144__10__2___8___5_15___4____
size,1216,6
shape,1216,dabcddedacfeffdddfddfffdefabcefabbcf
letters,1216,235614412536156423563142624351341265
prods,1216,8_90___3_72__5_10______18_4_8__90_12____10___60_____48____
size,1217,6
shape,1217,acabcddddacfeffdddeddeffeffeddfacfff
letters,1217,364251216543453612625134142365531426
prods,1217,18__40___3_240_5_18_20______72_3_8__8_10________12_30__3____
size,1218,6
shape,1218,dabbcdfdabcededacffefddddedffefffacf
letters,1218,326415534126612543465231143652251364
prods,1218,15_48____90__360_8____24__10_20______12_15_8_2__3_______18__
size,1219,6
shape,1219,ddacddffddefacfffddddddfeffffdfabbcf
letters,1219,524163245631456312631245312456163524
prods,1219,10_8_4__18_3___30_18___20_____10_18_3_2_8_20_______24__180____
size,1220,6
shape,1220,acabcddddddfeffefdfddfdfdffdedfacfff
letters,1220,635214214365562143426531153426341652
prods,1220,18__10___20_40_6_8_15_24_______3__10_18__30__3___24__12__4____
size,1221,6
shape,1221,acabcddddacfefedddedfeffffdeddacffff
letters,1221,426513234651153426641235365142512364
prods,1221,8__30___3_36_15_12_30______24_6_30__24_______10__24_8_5_____
size,1222,6
shape,1222,abbbcddacacfedacddefddffedffddffacff
letters,1222,614523243156561432152364325641436215
prods,1222,240_____18_120_12__5____30_4__18_8___10_18____6___4_5___12___
size,1223,6
shape,1223,acabcddabcdeedacfefedacfdffdddfacfff
letters,1223,215346523164451632642513364251136425
prods,1223,2__60___144_120_6___18___120_6______8_5___3___8_10_5__18____
size,1224,6
shape,1224,acabcddddacfeffdddfddeffdffeddfacfff
letters,1224,456123324615145362632541561234213456
prods,1224,20__12___15_18_8_20_6______120_24_2__18_2____10____15_24__3____
size,1225,6
shape,1225,abcacddabbcfedabcdfedacfdffdddfacfff
letters,1225,642315216534351426463251534162125643
prods,1225,48___3__20_24_90______90_8___6___12_10___5___6_24_6__10____
size,1226,6
shape,1226,abbcdddabcfffdabcddedacfffedddacffff
letters,1226,543612312564631425164253256341425136
prods,1226,360____6_8_18_10______90_8___15_2__120_10______3_12_6_8_____
size,1227,6
shape,1227,abcacddabcdfedacfdfedddfdeffedffacff
letters,1227,254316615234346521421653563142132465
prods,1227,40___3__24_72_10___6___144_30___3___3_6_120__5_____10___8___
size,1228,6
shape,1228,abcddddddeffeffeddfddeffdeffddffacff
letters,1228,645213534621361452126345213564452136
prods,1228,120___720_2_3_15_18_4________20_10__10_18____8____18_24___2___
size,1229,6
shape,1229,acabcddacacffdabcddedacfeffdddfacfff
letters,1229,514623256314163452432561325146641235
prods,1229,5__48___12_2_30__3____36_60___2_72__10_30______2_12_30__4____
size,1230,6
shape,1230,dabbcdfdacdedfddefedfffdefacdefabcff
letters,1230,425613643125352461164532216354531246
prods,1230,24_60____15__20_3__36__30__8_20____6____48___18__20___6____
size,1231,6
shape,1231,acdacdddeddfffeffdddfddfffdffdacfacf
letters,1231,354216643125265431136542521364412653
prods,1231,15__360_2__30_12_24__4_6_______2_5_6__15_24____2___12_4___30__
size,1232,6
shape,1232,dacacdfddddedffffeeacddeeddffefffacf
letters,1232,531246465132243561312654156423624315
prods,1232,20_3__8__720__24_15_5_18__36_______2__24_10___10_24_______3__
size,1233,6
shape,1233,ddabcdffdacfacedddddefffeffacdfabbcf
letters,1233,364152615324126435251643432561543216
prods,1233,18_6_20___8___60_6___2___24_12_15_40_15________30__6__24____
size,1234,6
shape,1234,acddddddefeffefdeddfdefeedffdeffacff
letters,1234,564123423516136254612435351642245361
prods,1234,30__72_5_30_18_4_6________48__40_36__2_____20___24____15___
size,1235,6
shape,1235,ddabcdffdacfacfddddddffeffeddeacffff
letters,1235,642351421635513264354126265413136542
prods,1235,24_8_30___5___3_18___5___2_12_144_6_30_120_______20_4__3_____
size,1236,6
shape,1236,ddacddffddffacffddddacefffddedacffff
letters,1236,346125654312165234231456423561512643
prods,1236,18_20_6__2_10___20_6___6____360_24_8_6_4______6_30__3_5_____
size,1237,6
shape,1237,dacacdedabcfffddddddffffffddddacffff
letters,1237,512436361254146325453162624513235641
prods,1237,15_2__12__24__24_10______18_3_12_10_24_10_______20_30_4_3_6_____
size,1238,6
shape,1238,dabcddedddffffefddddedfffffeddabcfff
letters,1238,123456236514415362542631651243364125
prods,1238,8_24___5_24__3_60_15_______18_2_30_20__12_______8_15_72_____
size,1239,6
shape,1239,acdacdddeddfefefedfdedffdeffddffacff
letters,1239,324651635142513264146325462513251436
prods,1239,6__720_30__2_30_3__2_48_______20__120__15___8____3_18___4___
size,1240,6
shape,1240,acddddddffffefddddedffffefacddfabcff
letters,1240,562134125463413526356241234615641352
prods,1240,30__10_4_18_12_144_2_______18_10_8_6__15_______24__5_10__12____
size,1241,6
shape,1241,abcacddddddffeffeddeddffeffeddfacfff
letters,1241,651432342156135264416325524613263541
prods,1241,30___12__12_3_24_10_2_60_______20_40__24_90_______4_3__18____
size,1242,6
shape,1242,acabcddddacffefddddedfffffedddacffff
letters,1242,521436215643436521362154143265654312
prods,1242,10__12___18_8_72_30_24______5_10_4_3__24_______6_6_10_30_____
size,1243,6
shape,1243,abbcdddabcffedacddfeddffdeffddffacff
letters,1243,251436126345364521542613435162613254
prods,1243,40____12_30_15_36______72_20__2_3___10_6___24____30_8___6___
size,1244,6
shape,1244,acdacdddeddffffefdabcedfdddffdfffacf
letters,1244,521463145326452631364152613245236514
prods,1244,10__10_24__18_4_20__36_6_______2_72____20__12_3_18___20____5__
size,1245,6
shape,1245,acacddddddefeffffdfacddedddffefffacf
letters,1245,315462234615463521142356651243526134
prods,1245,3__20__12_10_8_18_12_30________72__8__6_20__30_10_6_______3__
size,1246,6
shape,1246,abcacddacddffddefddeffdfefacfdfacacf
letters,1246,423561512436261354156243345612634125
prods,1246,24___30__6_10_2__24_15___120_6___12_18____4____30___10__12__2__
size,1247,6
shape,1247,ddabcdfedddfdefffdfedacedffddefacfff
letters,1247,462153213465526314354621135246641532
prods,1247,8_180_10___15___18_12_6__15_____48___20_12___6___10_12___4____
size,1248,6
shape,1248,dddacdfffddfdacfedfdddffdeffddffacff
letters,1248,216453431265124536563142652314345621
prods,1248,8_3_6_20__15____10_72__5_8____12__120_6_3___18____2_4___30___
size,1249,6
shape,1249,ddacddffddefaceffdddfddfffdffdacfacf
letters,1249,132546321654654312243165465231516423
prods,1249,3_6_10__20_24___12_18___30_____10_8_24__2_18____30___3_5___8__
size,1250,6
shape,1250,dacacdeddddfffffedacddefddeffdfffacf
letters,1250,451326614253136542243615325461562134
prods,1250,24_5__6__18__3_24_10_120_______10_8__30_24___15_12____4____3__
size,1251,6
shape,1251,acabcddddddfefeffdfdeacfdffdddfacfff
letters,1251,524631135264612453451326263145346512
prods,1251,10__72___4_24_3_30_8_30_______18__30__6___6___5_4_10__24____
size,1252,6
shape,1252,ddacddffddfeddffdfefacfdfabbceacabcf
letters,1252,136524641352214635452163523416365241
prods,1252,6_12_30__10_40___4_18___40_5___18____2___18__24_____18__40___
size,1253,6
shape,1253,abbbcddacacffddddddefffeffacdeabbcff
letters,1253,623514436125154236361452542361215643
prods,1253,180_____20_4_18__2____120_4_8_15_36_15________6__24__60_____
size,1254,6
shape,1254,abbcddddacfeffdaceaceddfddeffdfffacf
letters,1254,156342264153342615435261513426621534
prods,1254,90____20_30_6_24_4______30_6___12___8_12__30_2____24____15__
size,1255,6
shape,1255,abcacddacddfeddffdfffddfdddffdfffacf
letters,1255,364215653124416532532461241356125643
prods,1255,72___2__20_120_15__5_6___3_12___2____12_30__2_8_5___18____24__
size,1256,6
shape,1256,ddabcdfedddfdffffdeddacfeffdddfacfff
letters,1256,631245146532423156254361562413315624
prods,1256,6_24_8___10___18_5_15__120_____6__30_8_18______24_2_12__5____
size,1257,6
shape,1257,abcacddddddfffefedacedffddffddffacff
letters,1257,253614315462431256642135526341164523
prods,1257,30___6__8_12_3_60_8_90_______30_24___3___5_12___8_3___20___
size,1258,6
shape,1258,dacacdedabceffdaceaceddfddeffdfffacf
letters,1258,625314542631214563356142431256163425
prods,1258,60_10__3__24__4_36______72_30___15___2_20__4_18____30____8__
size,1259,6
shape,1259,ddabcdfedacfdffdddeddfefeffdedfacfff
letters,1259,461532523164146253632415354621215346
prods,1259,20_48_15___8___18_6___36___8_40_15__15_8_______18__6__5____
size,1260,6
shape,1260,acabcddddacffffddddddeffeffeddfacfff
letters,1260,634125123456561234456312215643342561
prods,1260,18__8___30_5_12_3_20______180_3_8_24_5_30________24_3__8____
size,1261,6
shape,1261,abcddddacffffdabcddedacffffdddabcfff
letters,1261,345162253416461235532641126354614523
prods,1261,60___4_6_12_8_15______36_6___5_5__12_24______15_10_12_24_____
size,1262,6
shape,1262,abcddddddffeefeddfedeffdeffacefabbcf
letters,1262,436512265341154263642135321456513624
prods,1262,72___15_4_6_180_30_40_______2_18___8____120____20____36____
size,1263,6
shape,1263,dabbcdfddacfdfedddedffefefacfdfacacf
letters,1263,463125654312512436146253325641231564
prods,1263,24_36____10__5_48_3___30___8_60_18__8_______30___4__3__30__
size,1264,6
shape,1264,acabcddacddffddefddeffdfefacfdfacacf
letters,1264,564132413265621453245316352641136524
prods,1264,30__12___10_24_3__24_30___40_5___18_6____4____12___4__18__10__
size,1265,6
shape,1265,abbcdddabceffdddfddffedfeddffdfffacf
letters,1265,463251356412145623624135231564512346
prods,1265,144____10_2_3_120______8_20_30__15_60____18___3_2___24____12__
size,1266,6
shape,1266,abcacddabbcefdabcfdedacdeffddefacfff
letters,1266,546312154623362154231465415236623541
prods,1266,120___3__24_3_240______18_10____48__5_24__30____10_12___6____
size,1267,6
shape,1267,dabbcdfdabcededaceffeddfddfffdffabcf
letters,1267,124563631425316254563142245316452631
prods,1267,6_240____120__18_8____15__90_10______3_4__8_20____6___36___
size,1268,6
shape,1268,acacdddabcefedddfdefffdffabcedacacff
letters,1268,612453136245253164345621461532524316
prods,1268,6__8__120_15_24_36______20_15_6__4_____6___30____12_10__12___
size,1269,6
shape,1269,acddddddffffefabcdfacddfdddffdfffacf
letters,1269,642531563214416325251463134652325146
prods,1269,24__6_10_3_4_40_6_______36___15__5__24_30__3_6_20___12____4__
size,1270,6
shape,1270,abcacddabcdfedacfdefdddfedeffdfffacf
letters,1270,365124234651152463416235521346643512
prods,1270,90___2__4_240_72___30___5_8___15___18_6_12___8____12____5__
size,1271,6
shape,1271,dacacdedacdfffddfdddffdfffacfdabcacf
letters,1271,435621261453653142146235512364324516
prods,1271,48_15__12__3__30_4__20____18_2__10_5_4___18____6___24_24___5__
size,1272,6
shape,1272,ddabcdfedacfdfedddfdffffdfabcdfacacf
letters,1272,451632162354536241245163613425324516
prods,1272,4_90_18___8___60_15___10___2_24_3__4_____18__24___30__8__5__
size,1273,6
shape,1273,ddabcdffdacfacfddddddfffeffdddfacfff
letters,1273,361425523164645231416352234516152643
prods,1273,15_12_8___20___15_6___24___6_15_2_8_3_24_______30_4_18__10____
size,1274,6
shape,1274,ddabcdefdaceededdfeffefdfacedeabcfff
letters,1274,142365625143263451356214431526514632
prods,1274,144_8_36___15___90_4____30__240_5_______48__3___6__20_____
size,1275,6
shape,1275,acddddddffffefacddeacdefeddffdfffacf
letters,1275,346152152643624315215436463521531264
prods,1275,12__12_6_20_6_240_10_______12__6_30__5__20____18_3___4____12__
size,1276,6
shape,1276,acabcddacacefddddedeffffffddddacffff
letters,1276,215634351246564312432561126453643125
prods,1276,2__90___48_15_5__8____36_8_15_6__4________18_4_10_15_24_____
size,1277,6
shape,1277,dacacdfddddfdefffdfedacfdffdddfacfff
letters,1277,346125523641465312132564614253251436
prods,1277,15_24__2__5__36_15_18_4__4_____8___8_30___12___8_15_18__5____
size,1278,6
shape,1278,dabbcdeddaceeffddffddefddffedefacfff
letters,1278,243615431562625431354126162354516243
prods,1278,144_72____10__6_5_30______24_6___30_8___72_5____20___6____
size,1279,6
shape,1279,abbcddddacefffddfdacfedfdddffdfffacf
letters,1279,463512156423531264325146642351214635
prods,1279,360____12_6_5_15_24______5_6__24_6____20__12_4_8___5____18__
size,1280,6
shape,1280,dabbcdeddacffffdddacdffeddfaceffabcf
letters,1280,634215145623463152251364526431312546
prods,1280,24_24____15__24_15_12______3_30_48_10__6____15_2__12_____40___
size,1281,6
shape,1281,abcacddabcdffdacfddedaceeffddefacfff
letters,1281,361254642315135426456132523641214563
prods,1281,18___10__20_6_24___2___30_20___36_40__18_3______30_24___4____
size,1282,6
shape,1282,abcacdddacdeefddffedffddefacfefacacf
letters,1282,462351631245153624314562526413245136
prods,1282,48___15__20_180_15_2__8____12_30____2___6_36___24_____20__3__
size,1283,6
shape,1283,abbbcddddaceeffddefddeffdfffddfabcff
letters,1283,134562513246251634625413462351346125
prods,1283,360_____144_60_5_3_8______72_3___12_10____12____10_5__24____
size,1284,6
shape,1284,abbcddddddefffeffdddeacfeffdddfacfff
letters,1284,432651521463263145156234645312314526
prods,1284,144____120_3_10_12_90_4________20_18_20__6______15_2_12__4____
size,1285,6
shape,1285,abbbcddacacffddddddffefffacfddacacff
letters,1285,156423463512245631621354314265532146
prods,1285,240_____6_8_18__5____8_5_36_15_4_18_______4___24_30_15__2___
size,1286,6
shape,1286,acdacdddfddfefdffdedfacfffddddacffff
letters,1286,413526645213134652562431251364326145
prods,1286,4__15_10__18_60_12__12_5____8___2__30__12_____6_3_24_20_6_____
size,1287,6
shape,1287,ddabcdffdddeddffffefddddedfffeffabcf
letters,1287,456312324651532164163245215436641523
prods,1287,12_10_18___8___8_6_30__60_18_______15_8_12_90__4_______10___
